order_item_id,order_id,product_id,quantity,discount,final_price
13224,O16652,P1385,1,0,1475
13225,O16652,P1245,1,0,1518
13226,O16652,P1019,1,0,1184
13227,O16653,P1094,1,200,4263
13228,O16653,P1276,2,50,4398
13229,O16654,P1265,1,50,2044
13230,O16654,P1355,1,100,1298
13231,O16655,P1484,2,0,8690
13232,O16655,P1353,2,100,3330
13233,O16655,P1349,1,150,4698
13234,O16656,P1248,2,50,1114
13235,O16656,P1039,1,100,633
13236,O16656,P1474,1,0,2423
13237,O16657,P1207,1,50,3439
13238,O16657,P1357,2,150,7548
13239,O16657,P1273,2,0,5270
13240,O16658,P1400,2,50,9320
13241,O16659,P1083,2,50,1844
13242,O16659,P1068,1,0,4520
13243,O16659,P1138,1,0,2723
13244,O16660,P1206,2,50,6488
13245,O16660,P1181,2,0,3502
13246,O16661,P1215,1,0,3000
13247,O16662,P1099,1,0,3536
13248,O16662,P1424,2,100,830
13249,O16662,P1332,1,50,1499
13250,O16663,P1017,1,50,1246
13251,O16663,P1199,1,50,4048
13252,O16664,P1048,2,0,9516
13253,O16664,P1378,1,0,3747
13254,O16665,P1160,1,50,3277
13255,O16665,P1151,2,0,8940
13256,O16665,P1209,2,100,852
13257,O16666,P1132,1,0,889
13258,O16666,P1411,2,100,6714
13259,O16666,P1025,1,0,3935
13260,O16667,P1334,1,0,1369
13261,O16668,P1487,1,0,779
13262,O16669,P1376,1,0,3327
13263,O16669,P1405,1,0,1652
13264,O16670,P1404,1,50,1610
13265,O16670,P1249,1,50,1324
13266,O16671,P1059,1,0,1172
13267,O16671,P1181,2,150,3202
13268,O16672,P1410,1,150,1909
13269,O16672,P1380,1,50,3757
13270,O16672,P1137,1,150,3357
13271,O16673,P1048,2,0,9516
13272,O16673,P1140,2,200,2704
13273,O16673,P1310,1,50,2622
13274,O16674,P1096,2,0,9774
13275,O16674,P1014,1,0,1091
13276,O16675,P1083,2,150,1644
13277,O16676,P1363,1,0,502
13278,O16676,P1381,2,150,4864
13279,O16677,P1005,1,0,1711
13280,O16677,P1382,2,0,1316
13281,O16677,P1247,1,100,1771
13282,O16678,P1147,1,100,3127
13283,O16678,P1219,2,0,3432
13284,O16678,P1052,2,0,1604
13285,O16679,P1422,1,200,3680
13286,O16680,P1230,2,0,6332
13287,O16680,P1089,2,0,9362
13288,O16681,P1142,2,50,6292
13289,O16681,P1141,1,100,1087
13290,O16682,P1094,2,150,8626
13291,O16683,P1287,2,100,2478
13292,O16684,P1073,1,0,1160
13293,O16684,P1164,2,50,1594
13294,O16684,P1131,1,100,670
13295,O16685,P1250,2,50,3446
13296,O16685,P1493,2,200,7956
13297,O16686,P1477,2,150,5896
13298,O16686,P1468,2,200,3706
13299,O16687,P1236,1,50,1508
13300,O16687,P1351,1,0,3268
13301,O16687,P1432,2,50,8094
13302,O16688,P1481,1,150,807
13303,O16688,P1172,2,0,5844
13304,O16689,P1325,1,0,1999
13305,O16689,P1377,1,0,908
13306,O16689,P1364,2,50,3776
13307,O16690,P1277,1,50,1689
13308,O16691,P1162,1,0,2227
13309,O16691,P1164,1,0,847
13310,O16692,P1228,1,150,2628
13311,O16692,P1352,1,100,2859
13312,O16693,P1024,1,100,4330
13313,O16693,P1433,2,50,7470
13314,O16693,P1495,1,0,4557
13315,O16694,P1441,1,0,4544
13316,O16694,P1032,2,50,5528
13317,O16695,P1482,1,0,2240
13318,O16695,P1476,1,150,411
13319,O16695,P1364,1,50,1888
13320,O16696,P1459,1,0,1609
13321,O16696,P1381,1,150,2432
13322,O16696,P1235,2,0,1504
13323,O16697,P1292,2,0,5734
13324,O16697,P1254,1,100,2568
13325,O16698,P1008,2,0,1046
13326,O16698,P1304,2,0,1964
13327,O16698,P1051,2,0,1484
13328,O16699,P1349,2,100,9496
13329,O16699,P1269,1,150,4412
13330,O16699,P1278,2,150,8944
13331,O16700,P1169,1,200,1687
13332,O16700,P1063,1,0,4962
13333,O16701,P1040,1,50,1339
13334,O16701,P1066,2,0,9300
13335,O16702,P1467,1,0,2733
13336,O16703,P1294,2,0,3446
13337,O16703,P1489,2,100,4644
13338,O16703,P1306,1,0,4035
13339,O16704,P1051,2,0,1484
13340,O16705,P1113,1,50,3620
13341,O16705,P1270,1,0,2051
13342,O16706,P1411,2,100,6714
13343,O16706,P1272,2,50,4826
13344,O16707,P1063,1,0,4962
13345,O16707,P1354,2,0,5498
13346,O16707,P1351,1,0,3268
13347,O16708,P1230,2,0,6332
13348,O16708,P1200,2,50,6092
13349,O16708,P1058,1,0,1994
13350,O16709,P1345,1,50,4359
13351,O16709,P1342,2,0,2244
13352,O16709,P1170,1,0,2118
13353,O16710,P1413,1,0,2510
13354,O16710,P1075,2,50,7974
13355,O16711,P1045,1,0,3449
13356,O16712,P1071,1,0,507
13357,O16713,P1070,1,0,2909
13358,O16713,P1064,1,0,4690
13359,O16713,P1339,1,100,1104
13360,O16714,P1156,1,50,1033
13361,O16714,P1479,2,0,9536
13362,O16715,P1293,2,0,2086
13363,O16715,P1340,1,200,1272
13364,O16715,P1496,1,150,2638
13365,O16716,P1227,1,100,2306
13366,O16716,P1161,2,0,1360
13367,O16716,P1399,1,50,1692
13368,O16717,P1461,2,0,3810
13369,O16717,P1024,2,50,8760
13370,O16717,P1261,1,50,4135
13371,O16718,P1408,2,150,6706
13372,O16718,P1361,1,150,714
13373,O16718,P1206,1,0,3294
13374,O16719,P1308,1,0,1144
13375,O16719,P1370,1,150,3201
13376,O16719,P1282,2,0,9698
13377,O16720,P1421,1,100,1326
13378,O16720,P1325,2,50,3898
13379,O16721,P1400,2,50,9320
13380,O16721,P1355,2,0,2796
13381,O16722,P1067,2,50,4278
13382,O16723,P1011,2,150,8018
13383,O16724,P1362,1,0,3595
13384,O16724,P1016,2,0,8024
13385,O16725,P1285,2,0,4258
13386,O16726,P1020,2,200,1054
13387,O16726,P1252,2,0,7878
13388,O16726,P1307,1,50,2790
13389,O16727,P1433,1,0,3785
13390,O16728,P1335,1,0,1203
13391,O16729,P1366,2,0,9016
13392,O16729,P1127,2,0,1636
13393,O16729,P1432,2,50,8094
13394,O16730,P1405,1,0,1652
13395,O16731,P1497,1,0,3272
13396,O16732,P1322,1,0,3716
13397,O16733,P1469,2,0,6674
13398,O16733,P1135,2,200,3290
13399,O16734,P1443,2,0,6116
13400,O16734,P1189,2,100,6930
13401,O16735,P1378,2,150,7194
13402,O16735,P1431,2,100,5658
13403,O16736,P1194,2,0,3944
13404,O16737,P1338,2,150,3500
13405,O16737,P1268,2,0,2080
13406,O16737,P1215,2,200,5600
13407,O16738,P1222,2,0,9988
13408,O16739,P1467,2,100,5266
13409,O16740,P1223,2,0,1658
13410,O16740,P1279,2,0,1744
13411,O16741,P1023,2,50,3708
13412,O16741,P1131,2,150,1240
13413,O16741,P1316,1,50,4129
13414,O16742,P1171,2,150,4106
13415,O16742,P1168,1,0,3236
13416,O16742,P1106,1,200,4719
13417,O16743,P1216,1,0,3159
13418,O16744,P1125,1,100,2465
13419,O16745,P1270,1,0,2051
13420,O16745,P1320,1,50,4103
13421,O16745,P1179,1,100,4238
13422,O16746,P1002,1,50,4222
13423,O16746,P1237,2,50,5480
13424,O16746,P1400,2,50,9320
13425,O16747,P1449,2,0,4488
13426,O16747,P1230,1,50,3116
13427,O16748,P1113,2,100,7140
13428,O16748,P1235,2,100,1304
13429,O16748,P1047,2,0,5894
13430,O16749,P1102,1,0,4908
13431,O16749,P1210,1,0,551
13432,O16750,P1440,1,100,1761
13433,O16751,P1033,1,0,524
13434,O16752,P1308,2,0,2288
13435,O16753,P1465,1,0,1396
13436,O16754,P1120,1,150,4125
13437,O16754,P1221,1,50,3787
13438,O16754,P1161,2,0,1360
13439,O16755,P1372,1,100,1186
13440,O16755,P1494,2,150,7852
13441,O16756,P1105,1,50,852
13442,O16756,P1079,1,0,2173
13443,O16757,P1364,1,0,1938
13444,O16757,P1408,2,0,7006
13445,O16757,P1196,1,0,1424
13446,O16758,P1352,2,0,5918
13447,O16758,P1372,1,200,1086
13448,O16758,P1209,2,100,852
13449,O16759,P1231,2,100,7144
13450,O16759,P1480,2,50,2848
13451,O16760,P1066,2,0,9300
13452,O16761,P1097,2,0,8916
13453,O16761,P1233,1,150,2969
13454,O16762,P1289,2,150,8528
13455,O16762,P1313,1,0,3860
13456,O16762,P1237,1,200,2590
13457,O16763,P1360,2,100,984
13458,O16763,P1285,2,0,4258
13459,O16764,P1404,1,150,1510
13460,O16764,P1235,1,0,752
13461,O16764,P1019,2,0,2368
13462,O16765,P1390,2,200,5520
13463,O16765,P1043,2,0,6076
13464,O16766,P1259,1,0,3308
13465,O16766,P1486,1,50,3874
13466,O16766,P1056,1,0,1415
13467,O16767,P1051,1,200,542
13468,O16768,P1128,1,0,3322
13469,O16768,P1370,2,50,6602
13470,O16768,P1267,1,200,1545
13471,O16769,P1090,1,100,3444
13472,O16770,P1357,1,50,3874
13473,O16771,P1097,1,50,4408
13474,O16771,P1115,1,0,1749
13475,O16772,P1192,2,0,5838
13476,O16772,P1243,2,50,6958
13477,O16772,P1492,2,100,840
13478,O16773,P1171,2,0,4406
13479,O16773,P1435,2,50,8534
13480,O16773,P1176,1,0,2546
13481,O16774,P1160,2,100,6454
13482,O16774,P1052,1,150,652
13483,O16775,P1412,2,0,9526
13484,O16776,P1226,1,0,4980
13485,O16776,P1190,2,50,946
13486,O16776,P1360,2,0,1184
13487,O16777,P1076,1,50,4537
13488,O16778,P1313,1,0,3860
13489,O16778,P1064,1,0,4690
13490,O16778,P1252,2,50,7778
13491,O16779,P1339,1,200,1004
13492,O16780,P1342,1,100,1022
13493,O16780,P1365,2,0,3114
13494,O16780,P1360,1,0,592
13495,O16781,P1444,1,0,3791
13496,O16782,P1191,1,0,3898
13497,O16782,P1049,1,100,3352
13498,O16783,P1454,2,0,1984
13499,O16783,P1423,2,0,8904
13500,O16783,P1414,2,0,9420
13501,O16784,P1421,2,0,2852
13502,O16784,P1380,1,150,3657
13503,O16784,P1208,2,100,5436
13504,O16785,P1017,2,200,2192
13505,O16786,P1484,1,0,4345
13506,O16787,P1433,1,150,3635
13507,O16787,P1256,1,0,2590
13508,O16787,P1393,2,0,4530
13509,O16788,P1103,2,50,6630
13510,O16788,P1066,1,100,4550
13511,O16789,P1198,2,50,6898
13512,O16790,P1202,2,50,3922
13513,O16790,P1086,1,150,4009
13514,O16790,P1042,2,0,2670
13515,O16791,P1180,1,200,3780
13516,O16791,P1414,1,50,4660
13517,O16792,P1298,2,100,6352
13518,O16792,P1447,2,0,4084
13519,O16793,P1181,1,0,1751
13520,O16793,P1255,1,100,3033
13521,O16794,P1211,1,0,4391
13522,O16794,P1036,2,0,8492
13523,O16795,P1191,1,0,3898
13524,O16795,P1326,2,0,5486
13525,O16796,P1356,1,100,1233
13526,O16796,P1499,1,0,994
13527,O16796,P1306,1,150,3885
13528,O16797,P1153,2,0,3234
13529,O16798,P1280,1,50,3877
13530,O16798,P1226,1,0,4980
13531,O16799,P1022,1,50,1870
13532,O16799,P1194,1,50,1922
13533,O16800,P1137,2,100,6814
13534,O16800,P1212,2,150,6084
13535,O16801,P1399,2,200,3084
13536,O16801,P1327,1,200,1247
13537,O16802,P1155,2,100,4600
13538,O16802,P1120,1,150,4125
13539,O16803,P1383,1,0,4315
13540,O16804,P1139,1,150,2857
13541,O16804,P1157,1,0,2765
13542,O16805,P1404,2,100,3120
13543,O16805,P1417,1,50,2678
13544,O16806,P1480,1,100,1374
13545,O16807,P1289,2,0,8828
13546,O16808,P1257,1,0,3082
13547,O16808,P1196,2,100,2648
13548,O16808,P1100,1,0,1319
13549,O16809,P1297,1,50,731
13550,O16809,P1253,1,0,3445
13551,O16809,P1411,1,0,3457
13552,O16810,P1202,1,0,2011
13553,O16811,P1435,1,100,4217
13554,O16811,P1350,2,50,9500
13555,O16812,P1365,1,100,1457
13556,O16812,P1452,1,50,3457
13557,O16812,P1466,1,150,1735
13558,O16813,P1494,2,0,8152
13559,O16813,P1128,2,50,6544
13560,O16814,P1323,2,0,9728
13561,O16814,P1441,2,150,8788
13562,O16814,P1024,2,0,8860
13563,O16815,P1273,2,0,5270
13564,O16815,P1389,1,100,756
13565,O16816,P1076,1,50,4537
13566,O16816,P1361,1,0,864
13567,O16817,P1336,2,0,1892
13568,O16817,P1192,1,0,2919
13569,O16817,P1129,2,0,5658
13570,O16818,P1114,1,50,2668
13571,O16819,P1315,1,0,2109
13572,O16819,P1235,2,150,1204
13573,O16820,P1285,1,150,1979
13574,O16820,P1356,1,0,1333
13575,O16821,P1049,1,0,3452
13576,O16821,P1123,1,0,1829
13577,O16821,P1119,2,150,1824
13578,O16822,P1149,1,150,2160
13579,O16822,P1056,2,100,2630
13580,O16822,P1259,1,0,3308
13581,O16823,P1420,2,200,7948
13582,O16824,P1153,2,200,2834
13583,O16824,P1420,1,0,4174
13584,O16825,P1402,2,0,1440
13585,O16825,P1082,2,50,8794
13586,O16826,P1250,1,0,1773
13587,O16827,P1345,1,100,4309
13588,O16827,P1089,1,150,4531
13589,O16828,P1066,2,0,9300
13590,O16829,P1206,1,0,3294
13591,O16829,P1050,1,150,656
13592,O16829,P1236,2,50,3016
13593,O16830,P1329,2,100,7870
13594,O16830,P1404,2,100,3120
13595,O16830,P1104,2,0,1554
13596,O16831,P1228,2,0,5556
13597,O16831,P1043,1,0,3038
13598,O16832,P1435,2,0,8634
13599,O16833,P1172,1,100,2822
13600,O16833,P1244,1,0,2900
13601,O16833,P1491,2,0,2188
13602,O16834,P1052,2,50,1504
13603,O16834,P1020,2,0,1454
13604,O16835,P1367,2,50,8960
13605,O16835,P1245,2,150,2736
13606,O16836,P1179,1,50,4288
13607,O16836,P1488,2,50,4614
13608,O16837,P1051,2,0,1484
13609,O16837,P1104,1,0,777
13610,O16837,P1417,2,0,5456
13611,O16838,P1267,2,200,3090
13612,O16839,P1416,2,0,1132
13613,O16839,P1189,1,0,3565
13614,O16839,P1487,1,50,729
13615,O16840,P1021,2,0,4418
13616,O16840,P1395,1,0,595
13617,O16841,P1354,1,0,2749
13618,O16841,P1116,2,0,5792
13619,O16841,P1295,1,100,4109
13620,O16842,P1492,2,0,1040
13621,O16843,P1082,2,150,8594
13622,O16844,P1410,1,150,1909
13623,O16845,P1123,1,0,1829
13624,O16846,P1099,2,200,6672
13625,O16846,P1377,2,0,1816
13626,O16847,P1206,2,100,6388
13627,O16847,P1436,1,0,1357
13628,O16848,P1368,1,0,4238
13629,O16848,P1053,1,200,946
13630,O16848,P1387,2,0,9972
13631,O16849,P1083,1,0,972
13632,O16850,P1492,1,0,520
13633,O16851,P1257,2,50,6064
13634,O16852,P1292,1,0,2867
13635,O16852,P1466,1,50,1835
13636,O16852,P1394,1,0,1940
13637,O16853,P1303,2,0,9270
13638,O16853,P1442,2,0,8072
13639,O16854,P1267,1,50,1695
13640,O16855,P1087,1,0,1555
13641,O16855,P1380,2,100,7414
13642,O16856,P1350,2,0,9600
13643,O16856,P1404,2,0,3320
13644,O16857,P1399,1,0,1742
13645,O16857,P1248,1,50,557
13646,O16858,P1003,2,50,7634
13647,O16859,P1433,2,0,7570
13648,O16859,P1268,1,50,990
13649,O16860,P1248,1,0,607
13650,O16860,P1061,1,50,4458
13651,O16861,P1097,2,0,8916
13652,O16862,P1251,2,0,7092
13653,O16862,P1134,1,100,1509
13654,O16863,P1203,2,150,1284
13655,O16864,P1234,1,0,2221
13656,O16864,P1083,2,150,1644
13657,O16864,P1339,2,50,2308
13658,O16865,P1327,1,50,1397
13659,O16865,P1369,1,200,3547
13660,O16865,P1242,2,100,2698
13661,O16866,P1469,1,100,3237
13662,O16867,P1368,1,0,4238
13663,O16867,P1455,1,100,770
13664,O16868,P1010,2,150,3124
13665,O16868,P1157,2,100,5330
13666,O16868,P1015,2,0,6516
13667,O16869,P1298,1,50,3226
13668,O16870,P1156,1,0,1083
13669,O16871,P1085,1,0,1261
13670,O16871,P1059,2,0,2344
13671,O16871,P1273,2,0,5270
13672,O16872,P1163,2,0,2182
13673,O16873,P1453,2,50,2548
13674,O16874,P1174,2,50,8142
13675,O16874,P1194,2,0,3944
13676,O16874,P1221,2,100,7474
13677,O16875,P1483,1,100,679
13678,O16876,P1115,2,150,3198
13679,O16876,P1248,1,100,507
13680,O16877,P1390,2,0,5920
13681,O16877,P1177,2,0,2214
13682,O16877,P1260,2,100,5462
13683,O16878,P1294,1,50,1673
13684,O16878,P1000,2,150,3702
13685,O16879,P1349,1,100,4748
13686,O16879,P1303,2,0,9270
13687,O16880,P1215,2,50,5900
13688,O16880,P1240,2,0,9094
13689,O16880,P1134,2,0,3218
13690,O16881,P1250,1,50,1723
13691,O16881,P1424,2,50,930
13692,O16882,P1493,2,0,8356
13693,O16882,P1207,1,0,3489
13694,O16883,P1072,2,50,3474
13695,O16883,P1391,2,50,9318
13696,O16884,P1273,1,0,2635
13697,O16884,P1370,1,200,3151
13698,O16884,P1332,1,50,1499
13699,O16885,P1011,2,100,8118
13700,O16885,P1118,2,150,6578
13701,O16885,P1240,2,100,8894
13702,O16886,P1455,2,0,1740
13703,O16887,P1104,1,150,627
13704,O16888,P1268,2,0,2080
13705,O16888,P1253,2,150,6590
13706,O16889,P1085,1,50,1211
13707,O16890,P1174,1,200,3921
13708,O16890,P1083,1,0,972
13709,O16890,P1459,2,100,3018
13710,O16891,P1071,2,0,1014
13711,O16891,P1210,2,150,802
13712,O16891,P1223,1,0,829
13713,O16892,P1243,2,100,6858
13714,O16892,P1094,2,0,8926
13715,O16893,P1215,2,100,5800
13716,O16893,P1017,1,150,1146
13717,O16893,P1320,1,0,4153
13718,O16894,P1292,1,0,2867
13719,O16894,P1023,1,0,1904
13720,O16894,P1253,2,100,6690
13721,O16895,P1251,1,0,3546
13722,O16896,P1123,1,0,1829
13723,O16896,P1027,1,0,543
13724,O16896,P1490,2,0,4702
13725,O16897,P1225,1,50,2983
13726,O16898,P1283,1,0,1536
13727,O16899,P1343,1,0,3822
13728,O16899,P1091,2,100,5950
13729,O16900,P1313,2,0,7720
13730,O16900,P1072,1,0,1787
13731,O16901,P1324,1,0,2897
13732,O16901,P1412,1,50,4713
13733,O16901,P1277,2,0,3478
13734,O16902,P1235,1,50,702
13735,O16903,P1324,2,0,5794
13736,O16904,P1378,2,150,7194
13737,O16904,P1429,2,100,5630
13738,O16905,P1025,1,150,3785
13739,O16906,P1050,1,200,606
13740,O16906,P1485,2,0,9260
13741,O16906,P1495,1,0,4557
13742,O16907,P1440,2,50,3622
13743,O16907,P1459,1,100,1509
13744,O16908,P1401,2,50,9042
13745,O16909,P1021,1,150,2059
13746,O16909,P1061,2,0,9016
13747,O16909,P1227,2,0,4812
13748,O16910,P1129,2,0,5658
13749,O16911,P1441,2,50,8988
13750,O16911,P1264,1,50,2070
13751,O16911,P1287,2,150,2378
13752,O16912,P1478,1,150,2560
13753,O16912,P1081,1,50,4853
13754,O16913,P1089,1,50,4631
13755,O16913,P1305,1,0,2121
13756,O16914,P1310,2,150,5044
13757,O16915,P1337,2,0,7884
13758,O16915,P1146,2,100,872
13759,O16915,P1297,1,0,781
13760,O16916,P1055,1,0,2004
13761,O16916,P1398,2,0,7324
13762,O16917,P1414,1,0,4710
13763,O16917,P1113,2,150,7040
13764,O16917,P1466,1,0,1885
13765,O16918,P1187,1,0,1913
13766,O16918,P1278,2,100,9044
13767,O16918,P1389,2,0,1712
13768,O16919,P1454,1,100,892
13769,O16920,P1248,2,0,1214
13770,O16920,P1203,2,150,1284
13771,O16921,P1246,1,100,4050
13772,O16921,P1301,2,200,3938
13773,O16922,P1381,2,50,5064
13774,O16922,P1311,2,50,8398
13775,O16922,P1337,2,0,7884
13776,O16923,P1076,1,50,4537
13777,O16924,P1493,1,0,4178
13778,O16924,P1471,1,0,736
13779,O16925,P1267,1,150,1595
13780,O16925,P1291,2,0,2482
13781,O16926,P1483,1,150,629
13782,O16927,P1100,1,50,1269
13783,O16927,P1051,2,0,1484
13784,O16928,P1130,2,0,2138
13785,O16928,P1491,1,0,1094
13786,O16928,P1295,2,0,8418
13787,O16929,P1377,2,0,1816
13788,O16929,P1046,1,0,1615
13789,O16929,P1490,2,0,4702
13790,O16930,P1410,2,0,4118
13791,O16931,P1440,2,50,3622
13792,O16932,P1227,1,0,2406
13793,O16932,P1442,1,0,4036
13794,O16933,P1444,2,50,7482
13795,O16934,P1383,1,50,4265
13796,O16935,P1199,1,0,4098
13797,O16935,P1416,2,0,1132
13798,O16936,P1235,2,50,1404
13799,O16936,P1406,1,0,867
13800,O16937,P1399,2,0,3484
13801,O16938,P1187,1,0,1913
13802,O16938,P1482,1,150,2090
13803,O16939,P1351,1,50,3218
13804,O16940,P1331,2,0,4972
13805,O16940,P1044,1,50,2865
13806,O16940,P1295,1,100,4109
13807,O16941,P1221,1,0,3837
13808,O16941,P1121,2,50,3734
13809,O16941,P1005,1,0,1711
13810,O16942,P1008,2,0,1046
13811,O16942,P1447,2,0,4084
13812,O16942,P1458,2,100,1174
13813,O16943,P1313,2,0,7720
13814,O16943,P1432,1,0,4097
13815,O16944,P1412,1,0,4763
13816,O16944,P1428,1,0,3269
13817,O16945,P1111,1,50,1840
13818,O16945,P1461,2,0,3810
13819,O16946,P1466,1,50,1835
13820,O16946,P1180,1,50,3930
13821,O16946,P1300,1,0,1795
13822,O16947,P1281,2,0,4838
13823,O16948,P1037,1,0,4521
13824,O16948,P1270,1,200,1851
13825,O16948,P1420,2,0,8348
13826,O16949,P1188,1,0,511
13827,O16949,P1100,2,100,2438
13828,O16950,P1281,2,0,4838
13829,O16950,P1235,2,0,1504
13830,O16951,P1350,1,100,4700
13831,O16951,P1111,1,50,1840
13832,O16952,P1160,2,0,6654
13833,O16952,P1396,1,0,1028
13834,O16953,P1254,2,100,5136
13835,O16953,P1164,2,100,1494
13836,O16953,P1395,2,50,1090
13837,O16954,P1352,2,200,5518
13838,O16954,P1150,2,150,6158
13839,O16954,P1486,2,100,7648
13840,O16955,P1190,1,100,423
13841,O16955,P1449,1,100,2144
13842,O16955,P1003,2,50,7634
13843,O16956,P1257,1,0,3082
13844,O16957,P1354,1,100,2649
13845,O16957,P1234,2,50,4342
13846,O16957,P1040,1,50,1339
13847,O16958,P1234,2,150,4142
13848,O16958,P1160,2,100,6454
13849,O16958,P1040,2,0,2778
13850,O16959,P1039,1,100,633
13851,O16960,P1345,2,0,8818
13852,O16960,P1299,1,50,2413
13853,O16961,P1118,1,200,3239
13854,O16962,P1278,2,50,9144
13855,O16962,P1428,1,0,3269
13856,O16962,P1212,2,150,6084
13857,O16963,P1100,1,150,1169
13858,O16964,P1467,2,50,5366
13859,O16964,P1129,2,100,5458
13860,O16965,P1412,1,0,4763
13861,O16965,P1030,2,0,7848
13862,O16965,P1377,2,0,1816
13863,O16966,P1469,2,100,6474
13864,O16966,P1381,1,100,2482
13865,O16967,P1173,1,0,1168
13866,O16968,P1267,1,0,1745
13867,O16968,P1394,1,50,1890
13868,O16968,P1410,2,200,3718
13869,O16969,P1082,2,50,8794
13870,O16969,P1088,1,0,1958
13871,O16969,P1293,1,100,943
13872,O16970,P1466,2,0,3770
13873,O16971,P1492,1,0,520
13874,O16971,P1150,2,50,6358
13875,O16971,P1203,1,50,742
13876,O16972,P1470,2,0,2358
13877,O16973,P1228,1,50,2728
13878,O16973,P1256,2,50,5080
13879,O16973,P1423,1,0,4452
13880,O16974,P1392,1,0,4500
13881,O16974,P1062,2,150,3552
13882,O16974,P1275,1,0,4359
13883,O16975,P1431,1,0,2929
13884,O16976,P1261,2,100,8170
13885,O16976,P1386,2,50,1548
13886,O16976,P1244,1,0,2900
13887,O16977,P1489,1,0,2422
13888,O16978,P1320,2,0,8306
13889,O16979,P1372,1,0,1286
13890,O16980,P1067,2,0,4378
13891,O16981,P1154,2,0,4030
13892,O16981,P1120,1,50,4225
13893,O16981,P1145,1,0,4029
13894,O16982,P1201,1,0,1468
13895,O16982,P1225,2,50,5966
13896,O16983,P1153,1,100,1517
13897,O16983,P1010,1,100,1612
13898,O16984,P1059,2,50,2244
13899,O16984,P1145,1,0,4029
13900,O16984,P1348,2,0,9790
13901,O16985,P1110,1,0,765
13902,O16985,P1109,1,0,4688
13903,O16986,P1192,1,50,2869
13904,O16986,P1491,1,100,994
13905,O16987,P1461,2,0,3810
13906,O16987,P1349,2,0,9696
13907,O16987,P1385,2,200,2550
13908,O16988,P1196,2,50,2748
13909,O16988,P1207,2,0,6978
13910,O16989,P1160,1,150,3177
13911,O16990,P1371,2,200,7986
13912,O16990,P1003,2,100,7534
13913,O16990,P1343,2,0,7644
13914,O16991,P1471,1,150,586
13915,O16991,P1108,2,150,1382
13916,O16992,P1230,1,0,3166
13917,O16993,P1373,1,50,3393
13918,O16993,P1190,1,0,523
13919,O16994,P1202,1,150,1861
13920,O16995,P1241,2,150,4834
13921,O16995,P1009,1,0,4818
13922,O16995,P1472,1,0,3647
13923,O16996,P1305,2,150,3942
13924,O16996,P1369,2,50,7394
13925,O16997,P1057,2,0,4380
13926,O16998,P1340,2,0,2944
13927,O16998,P1324,1,0,2897
13928,O16999,P1106,2,0,9838
13929,O16999,P1052,1,200,602
13930,O17000,P1417,1,200,2528
13931,O17000,P1290,2,100,9714
13932,O17000,P1499,2,150,1688
13933,O17001,P1190,2,0,1046
13934,O17001,P1075,1,0,4037
13935,O17002,P1497,1,50,3222
13936,O17003,P1314,2,0,5440
13937,O17004,P1424,1,50,465
13938,O17004,P1453,1,0,1324
13939,O17004,P1072,1,100,1687
13940,O17005,P1257,2,100,5964
13941,O17006,P1240,1,0,4547
13942,O17007,P1207,2,0,6978
13943,O17008,P1438,1,0,2107
13944,O17009,P1055,1,100,1904
13945,O17009,P1051,2,0,1484
13946,O17009,P1492,2,100,840
13947,O17010,P1275,1,0,4359
13948,O17010,P1286,2,0,8914
13949,O17011,P1038,1,0,2426
13950,O17011,P1132,1,50,839
13951,O17011,P1145,2,0,8058
13952,O17012,P1426,2,0,1826
13953,O17012,P1140,2,150,2804
13954,O17013,P1159,2,50,3742
13955,O17014,P1313,2,0,7720
13956,O17014,P1262,1,0,4817
13957,O17015,P1294,2,50,3346
13958,O17015,P1162,2,0,4454
13959,O17015,P1082,1,0,4447
13960,O17016,P1198,1,0,3499
13961,O17017,P1099,1,0,3536
13962,O17017,P1259,1,50,3258
13963,O17018,P1479,1,0,4768
13964,O17019,P1235,2,0,1504
13965,O17020,P1400,1,50,4660
13966,O17020,P1370,2,0,6702
13967,O17020,P1267,2,0,3490
13968,O17021,P1125,2,0,5130
13969,O17021,P1162,2,0,4454
13970,O17021,P1223,1,50,779
13971,O17022,P1312,2,100,1958
13972,O17022,P1284,1,50,4461
13973,O17022,P1109,2,50,9276
13974,O17023,P1111,2,50,3680
13975,O17024,P1162,1,0,2227
13976,O17024,P1067,1,150,2039
13977,O17025,P1040,2,100,2578
13978,O17026,P1341,1,50,2621
13979,O17027,P1426,2,0,1826
13980,O17027,P1043,1,0,3038
13981,O17028,P1017,2,0,2592
13982,O17028,P1179,2,0,8676
13983,O17028,P1091,2,0,6150
13984,O17029,P1389,2,50,1612
13985,O17029,P1037,2,0,9042
13986,O17030,P1067,1,0,2189
13987,O17030,P1063,2,0,9924
13988,O17031,P1186,1,0,3050
13989,O17031,P1170,1,0,2118
13990,O17032,P1426,1,200,713
13991,O17032,P1162,2,0,4454
13992,O17032,P1111,2,0,3780
13993,O17033,P1039,1,0,733
13994,O17033,P1029,2,0,8278
13995,O17034,P1046,1,0,1615
13996,O17034,P1474,1,100,2323
13997,O17035,P1216,1,50,3109
13998,O17035,P1498,2,0,8494
13999,O17036,P1487,1,50,729
14000,O17036,P1463,2,0,4086
14001,O17037,P1395,2,50,1090
14002,O17037,P1066,1,150,4500
14003,O17037,P1416,1,0,566
